Time,V,F,P,Q,Ang
9.3665667,1.00740743126775,59.99012,565.181396,-28.459517,63.381092
9.3998995,1.00729303555243,59.99012,565.212708,-28.453394,63.357166
9.4332323,1.00666050750894,59.99012,565.219971,-28.373432,63.333244
9.4665651,1.00597951343186,59.99012,565.23468,-28.298203,63.309334
9.499898,1.0057036230714,59.99012,565.258972,-28.267605,63.285408
9.5332308,1.0055501987485,59.99012,565.269775,-28.22761,63.261482
9.5665636,1.00491764865495,59.99012,565.238892,-28.128422,63.237553
9.5998964,1.00460272968691,59.99012,565.223206,-28.054174,63.213627
9.6332293,1.00492975413831,59.99012,565.237427,-28.078314,63.189682
9.6665621,1.00494188167174,59.99012,565.198486,-28.033812,63.165749
9.6998949,1.00479114745626,59.9901,565.161865,-27.969593,63.141804
9.7332277,1.00452736257917,59.99012,565.129822,-27.885719,63.117874
9.7665606,1.00422185898708,59.987965,565.372192,-27.886429,63.085037
9.7998934,1.00379926957226,59.984055,565.931152,-27.983744,63.037258
9.8332262,1.00393384109319,59.984225,565.94989,-28.04541,62.99826
9.866559,1.00428106340027,59.987145,565.308472,-28.003401,62.974155
9.8998919,1.00403209616402,59.98646,564.984253,-27.909481,62.941193
9.9332247,1.00406305444935,59.98329,565.256531,-27.948833,62.893341
9.9665575,1.00366736610868,59.98171,565.451782,-27.909824,62.845467
9.9998903,1.00366333094756,59.980905,565.510376,-27.938473,62.797565
10.0332232,1.00446006579367,59.982645,565.242493,-27.983999,62.758492
10.066556,1.00546001399991,59.984205,564.841858,-27.992435,62.725452
10.0998888,1.00645727209875,59.982165,564.985962,-28.115303,62.677559
10.1332216,1.0068677560302,59.981135,565.142517,-28.160196,62.629669
10.1665545,1.00707500455146,59.98062,565.212585,-28.189281,62.58176
10.1998873,1.00680180429841,59.980375,565.241028,-28.207428,62.533848
10.2332201,1.00685161538571,59.982375,564.98938,-28.153574,62.494778
10.2665529,1.00718132994453,59.98623,564.447327,-28.034214,62.470695
10.2998857,1.00813552427466,59.98602,564.490234,-28.099485,62.437801
10.3332186,1.00762680732244,59.98522,564.794495,-28.004059,62.398884
10.3665514,1.00762815237614,59.98768,564.768982,-27.93993,62.37492
10.3998842,1.0079888252203,59.986765,565.074768,-28.00882,62.342094
10.433217,1.00835086516822,59.98558,565.512817,-28.160118,62.303185
10.4665499,1.00881920845916,59.98785,565.323364,-28.21987,62.279182
